id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B-cells|B-cells	B-cells|CAF	B-cells|Endothelial cells	B-cells|Macrophages	B-cells|NK	B-cells|T-cells	CAF|B-cells	CAF|CAF	CAF|Endothelial cells	CAF|Macrophages	CAF|NK	CAF|T-cells	Endothelial cells|B-cells	Endothelial cells|CAF	Endothelial cells|Endothelial cells	Endothelial cells|Macrophages	Endothelial cells|NK	Endothelial cells|T-cells	Macrophages|B-cells	Macrophages|CAF	Macrophages|Endothelial cells	Macrophages|Macrophages	Macrophages|NK	Macrophages|T-cells	NK|B-cells	NK|CAF	NK|Endothelial cells	NK|Macrophages	NK|NK	NK|T-cells	T-cells|B-cells	T-cells|CAF	T-cells|Endothelial cells	T-cells|Macrophages	T-cells|NK	T-cells|T-cells
CPI-CS0921BB754	BMR1B_AVR2A_BMP6	complex:BMR1B_AVR2A	simple:P22004		BMP6	True	True	False	curated	False	0.47464	0.44807	5.12075	0.0	0.0	0.25523	2.65804	2.63147	7.30415	0.0	0.0	2.43863	0.0	0.0	0.0	0.0	0.0	0.0	0.36615	0.33958	5.01226	0.0	0.0	0.14674	0.0	0.0	0.0	0.0	0.0	0.0	0.7514	0.72482	5.3975	0.0	0.0	0.53198
CPI-CS0C0D60519	BMR1B_AVR2B_BMP6	complex:BMR1B_AVR2B	simple:P22004		BMP6	True	True	False	curated	False	0.47464	0.44807	5.12075	0.0	0.0	0.25523	2.65804	2.63147	7.30415	0.0	0.0	2.43863	0.0	0.0	0.0	0.0	0.0	0.0	0.36615	0.33958	5.01226	0.0	0.0	0.14674	0.0	0.0	0.0	0.0	0.0	0.0	0.7514	0.72482	5.3975	0.0	0.0	0.53198
CPI-CS0AEE2FB22	ACVR1_BMPR2_BMP8A	complex:ACVR1_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	7.1052	15.90352	5.43365	6.34885	15.78628	7.99904	13.16101	21.95932	11.48945	12.40465	21.84208	14.05484	34.56654	43.36486	32.89499	33.81019	43.24762	35.46038	8.1082	16.90651	6.43665	7.35185	16.78927	9.00204	4.69302	13.49134	3.02147	3.93667	13.3741	5.58686	5.96097	14.75928	4.28942	5.20462	14.64204	6.8548
CPI-CS0CE2A204A	ACVR_1A2A receptor_BMP8A	complex:ACVR_1A2A receptor	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	5.34343	14.14175	3.67188	4.58708	14.02451	6.23727	16.6136	25.41191	14.94205	15.85725	25.29467	17.50743	12.48707	21.28539	10.81552	11.73072	21.16815	13.38091	8.99351	17.79183	7.32196	8.23716	17.67459	9.88735	5.44829	14.24661	3.77674	4.69194	14.12937	6.34213	6.25505	15.05337	4.5835	5.4987	14.93613	7.14889
CPI-CS0860DA460	ACVR_1A2B receptor_BMP8A	complex:ACVR_1A2B receptor	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	4.10258	12.9009	2.43103	3.34623	12.78366	4.99642	3.95596	12.75427	2.28441	3.19961	12.63703	4.84979	4.36788	13.1662	2.69633	3.61153	13.04896	5.26172	3.8138	12.61211	2.14225	3.05745	12.49487	4.70763	0.0	0.0	0.0	0.0	0.0	0.0	4.08504	12.88335	2.41348	3.32868	12.76611	4.97887
CPI-CS090FFEDFE	BMPR1A_BMPR2_BMP8A	complex:BMPR1A_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	4.10104	12.89935	2.42949	3.34469	12.78211	4.99487	9.92385	18.72217	8.2523	9.1675	18.60493	10.81769	4.76202	13.56033	3.09047	4.00567	13.44309	5.65585	0.0	0.0	0.0	0.0	0.0	0.0	3.63447	12.43278	1.96292	2.87811	12.31554	4.5283	5.93088	14.7292	4.25933	5.17453	14.61196	6.82472
CPI-CS0484364A2	BMPR1B_BMPR2_BMP8A	complex:BMPR1B_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	3.71853	12.51684	2.04697	2.96217	12.3996	4.61236	5.90193	14.70024	4.23037	5.14557	14.583	6.79576	0.0	0.0	0.0	0.0	0.0	0.0	3.61004	12.40835	1.93848	2.85368	12.29111	4.50387	0.0	0.0	0.0	0.0	0.0	0.0	3.99528	12.79359	2.32373	3.23893	12.67635	4.88912
CPI-CS0C091F24B	BMR1A_ACR2A_BMP8A	complex:BMR1A_ACR2A	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	4.10104	12.89935	2.42949	3.34469	12.78211	4.99487	9.92385	18.72217	8.2523	9.1675	18.60493	10.81769	4.76202	13.56033	3.09047	4.00567	13.44309	5.65585	0.0	0.0	0.0	0.0	0.0	0.0	3.63447	12.43278	1.96292	2.87811	12.31554	4.5283	5.93088	14.7292	4.25933	5.17453	14.61196	6.82472
CPI-CS017A50010	BMR1A_AVR2B_BMP8A	complex:BMR1A_AVR2B	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	4.10258	12.9009	2.43103	3.34623	12.78366	4.99642	3.95596	12.75427	2.28441	3.19961	12.63703	4.84979	4.36788	13.1662	2.69633	3.61153	13.04896	5.26172	3.8138	12.61211	2.14225	3.05745	12.49487	4.70763	0.0	0.0	0.0	0.0	0.0	0.0	4.08504	12.88335	2.41348	3.32868	12.76611	4.97887
CPI-CS01319F57A	BMR1B_AVR2A_BMP8A	complex:BMR1B_AVR2A	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	3.71853	12.51684	2.04697	2.96217	12.3996	4.61236	5.90193	14.70024	4.23037	5.14557	14.583	6.79576	0.0	0.0	0.0	0.0	0.0	0.0	3.61004	12.40835	1.93848	2.85368	12.29111	4.50387	0.0	0.0	0.0	0.0	0.0	0.0	3.99528	12.79359	2.32373	3.23893	12.67635	4.88912
CPI-CS03DF8BD36	BMR1B_AVR2B_BMP8A	complex:BMR1B_AVR2B	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	3.71853	12.51684	2.04697	2.96217	12.3996	4.61236	5.90193	14.70024	4.23037	5.14557	14.583	6.79576	0.0	0.0	0.0	0.0	0.0	0.0	3.61004	12.40835	1.93848	2.85368	12.29111	4.50387	0.0	0.0	0.0	0.0	0.0	0.0	3.99528	12.79359	2.32373	3.23893	12.67635	4.88912
CPI-CS091BF99D0	ACVR_1A2A receptor_INHBA	complex:ACVR_1A2A receptor	simple:P08476		INHBA	True	True	False	curated	False	2.38548	54.98409	0.0	3.81868	0.0	2.46596	13.65564	66.25425	0.0	15.08885	0.0	13.73613	9.52912	62.12773	0.0	10.96232	0.0	9.6096	6.03556	58.63417	0.0	7.46876	0.0	6.11604	2.49034	55.08895	0.0	3.92354	0.0	2.57082	3.2971	55.89571	0.0	4.7303	0.0	3.37758
CPI-CS04DD927C9	ACVR_1A2B receptor_INHBA	complex:ACVR_1A2B receptor	simple:P08476		INHBA	True	True	False	curated	False	1.14463	53.74324	0.0	2.57783	0.0	1.22511	0.998	53.59661	0.0	2.43121	0.0	1.07849	1.40993	54.00854	0.0	2.84313	0.0	1.49041	0.85584	53.45445	0.0	2.28905	0.0	0.93633	0.0	0.0	0.0	0.0	0.0	0.0	1.12708	53.72569	0.0	2.56028	0.0	1.20756
CPI-CS0533A30DC	ACVR_1B2A receptor_INHBA	complex:ACVR_1B2A receptor	simple:P08476		INHBA	True	True	False	curated	False	2.35462	54.95323	0.0	3.78782	0.0	2.43511	6.22696	58.82557	0.0	7.66016	0.0	6.30744	2.32784	54.92645	0.0	3.76104	0.0	2.40832	4.54406	57.14267	0.0	5.97726	0.0	4.62454	2.95813	55.55675	0.0	4.39134	0.0	3.03862	1.51368	54.11229	0.0	2.94689	0.0	1.59417
CPI-CS0C159B54D	ACVR_1B2B receptor_INHBA	complex:ACVR_1B2B receptor	simple:P08476		INHBA	True	True	False	curated	False	1.14463	53.74324	0.0	2.57783	0.0	1.22511	0.998	53.59661	0.0	2.43121	0.0	1.07849	1.40993	54.00854	0.0	2.84313	0.0	1.49041	0.85584	53.45445	0.0	2.28905	0.0	0.93633	0.0	0.0	0.0	0.0	0.0	0.0	1.12708	53.72569	0.0	2.56028	0.0	1.20756
CPI-CS0924060DB	ACVR_1C2A receptor_INHBA	complex:ACVR_1C2A receptor	simple:P08476		INHBA	True	True	False	curated	False	0.7131	53.31171	0.0	2.1463	0.0	0.79358	0.78185	53.38046	0.0	2.21505	0.0	0.86233	1.27605	53.87466	0.0	2.70926	0.0	1.35654	0.64914	53.24775	0.0	2.08235	0.0	0.72963	0.97873	53.57734	0.0	2.41193	0.0	1.05921	0.94945	53.54806	0.0	2.38266	0.0	1.02994
CPI-CS0B79F5D68	ACVR_1C2B receptor_INHBA	complex:ACVR_1C2B receptor	simple:P08476		INHBA	True	True	False	curated	False	0.7131	53.31171	0.0	2.1463	0.0	0.79358	0.78185	53.38046	0.0	2.21505	0.0	0.86233	1.27605	53.87466	0.0	2.70926	0.0	1.35654	0.64914	53.24775	0.0	2.08235	0.0	0.72963	0.97873	53.57734	0.0	2.41193	0.0	1.05921	0.94945	53.54806	0.0	2.38266	0.0	1.02994
CPI-CS073233FCC	ACVR_1A2A receptor_INHBB	complex:ACVR_1A2A receptor	simple:P09529		INHBB	True	True	False	curated	False	0.0	0.0	6.99072	0.0	1.93878	1.79597	0.0	0.0	18.26088	0.0	13.20895	13.06614	0.0	0.0	14.13436	0.0	9.08242	8.93962	0.0	0.0	10.6408	0.0	5.58886	5.44606	0.0	0.0	7.09558	0.0	2.04364	1.90084	0.0	0.0	7.90234	0.0	2.8504	2.7076
CPI-CS048465560	ACVR_1A2B receptor_INHBB	complex:ACVR_1A2B receptor	simple:P09529		INHBB	True	True	False	curated	False	0.0	0.0	5.74987	0.0	0.69793	0.55512	0.0	0.0	5.60324	0.0	0.55131	0.4085	0.0	0.0	6.01517	0.0	0.96323	0.82043	0.0	0.0	5.46108	0.0	0.40915	0.26634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73232	0.0	0.68039	0.53758
CPI-CS02899BF8B	ACVR_1B2A receptor_INHBB	complex:ACVR_1B2A receptor	simple:P09529		INHBB	True	True	False	curated	False	0.0	0.0	6.95986	0.0	1.90793	1.76512	0.0	0.0	10.8322	0.0	5.78026	5.63746	0.0	0.0	6.93308	0.0	1.88114	1.73834	0.0	0.0	9.1493	0.0	4.09736	3.95456	0.0	0.0	7.56338	0.0	2.51144	2.36863	0.0	0.0	6.11892	0.0	1.06699	0.92418
CPI-CS085EF890A	ACVR_1B2B receptor_INHBB	complex:ACVR_1B2B receptor	simple:P09529		INHBB	True	True	False	curated	False	0.0	0.0	5.74987	0.0	0.69793	0.55512	0.0	0.0	5.60324	0.0	0.55131	0.4085	0.0	0.0	6.01517	0.0	0.96323	0.82043	0.0	0.0	5.46108	0.0	0.40915	0.26634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73232	0.0	0.68039	0.53758
CPI-CS007ADC2D1	ACVR_1C2A receptor_INHBB	complex:ACVR_1C2A receptor	simple:P09529		INHBB	True	True	False	curated	False	0.0	0.0	5.31834	0.0	0.2664	0.12359	0.0	0.0	5.38709	0.0	0.33515	0.19234	0.0	0.0	5.88129	0.0	0.82936	0.68655	0.0	0.0	5.25438	0.0	0.20245	0.05964	0.0	0.0	5.58397	0.0	0.53203	0.38922	0.0	0.0	5.55469	0.0	0.50276	0.35995
CPI-CS0A5400A6A	ACVR_1C2B receptor_INHBB	complex:ACVR_1C2B receptor	simple:P09529		INHBB	True	True	False	curated	False	0.0	0.0	5.31834	0.0	0.2664	0.12359	0.0	0.0	5.38709	0.0	0.33515	0.19234	0.0	0.0	5.88129	0.0	0.82936	0.68655	0.0	0.0	5.25438	0.0	0.20245	0.05964	0.0	0.0	5.58397	0.0	0.53203	0.38922	0.0	0.0	5.55469	0.0	0.50276	0.35995
CPI-CS0E4E75E3B	BMPR1A_BMPR2_BMP2	complex:BMPR1A_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	0.79144	0.81476	11.03172	0.0	0.0	0.68304	6.61426	6.63757	16.85453	0.0	0.0	6.50585	1.45242	1.47574	11.6927	0.0	0.0	1.34402	0.0	0.0	0.0	0.0	0.0	0.0	0.32487	0.34818	10.56514	0.0	0.0	0.21647	2.62129	2.6446	12.86156	0.0	0.0	2.51288
CPI-CS028ACED72	BMPR1B_BMPR2_BMP2	complex:BMPR1B_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	0.40893	0.43224	10.6492	0.0	0.0	0.30052	2.59233	2.61564	12.8326	0.0	0.0	2.48392	0.0	0.0	0.0	0.0	0.0	0.0	0.30044	0.32375	10.54071	0.0	0.0	0.19203	0.0	0.0	0.0	0.0	0.0	0.0	0.68569	0.709	10.92596	0.0	0.0	0.57728
CPI-CS075442484	BMR1A_ACR2A_BMP2	complex:BMR1A_ACR2A	simple:P12643		BMP2	True	True	False	curated	False	0.79144	0.81476	11.03172	0.0	0.0	0.68304	6.61426	6.63757	16.85453	0.0	0.0	6.50585	1.45242	1.47574	11.6927	0.0	0.0	1.34402	0.0	0.0	0.0	0.0	0.0	0.0	0.32487	0.34818	10.56514	0.0	0.0	0.21647	2.62129	2.6446	12.86156	0.0	0.0	2.51288
CPI-CS0BE59B43E	BMR1A_AVR2B_BMP2	complex:BMR1A_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	0.79299	0.8163	11.03326	0.0	0.0	0.68458	0.64636	0.66967	10.88663	0.0	0.0	0.53796	1.05829	1.0816	11.29856	0.0	0.0	0.94988	0.5042	0.52752	10.74448	0.0	0.0	0.3958	0.0	0.0	0.0	0.0	0.0	0.0	0.77544	0.79875	11.01571	0.0	0.0	0.66703
CPI-CS08A043594	BMR1B_AVR2A_BMP2	complex:BMR1B_AVR2A	simple:P12643		BMP2	True	True	False	curated	False	0.40893	0.43224	10.6492	0.0	0.0	0.30052	2.59233	2.61564	12.8326	0.0	0.0	2.48392	0.0	0.0	0.0	0.0	0.0	0.0	0.30044	0.32375	10.54071	0.0	0.0	0.19203	0.0	0.0	0.0	0.0	0.0	0.0	0.68569	0.709	10.92596	0.0	0.0	0.57728
CPI-CS058910188	BMR1B_AVR2B_BMP2	complex:BMR1B_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	0.40893	0.43224	10.6492	0.0	0.0	0.30052	2.59233	2.61564	12.8326	0.0	0.0	2.48392	0.0	0.0	0.0	0.0	0.0	0.0	0.30044	0.32375	10.54071	0.0	0.0	0.19203	0.0	0.0	0.0	0.0	0.0	0.0	0.68569	0.709	10.92596	0.0	0.0	0.57728
CPI-CS0E54FF657	BMPR1A_BMPR2_BMP4	complex:BMPR1A_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	0.57035	19.03185	8.41773	0.0	0.0	1.14731	6.39316	24.85466	14.24054	0.0	0.0	6.97012	1.23133	19.69283	9.07871	0.0	0.0	1.80829	0.0	0.0	0.0	0.0	0.0	0.0	0.10378	18.56528	7.95115	0.0	0.0	0.68074	2.40019	20.8617	10.24757	0.0	0.0	2.97716
CPI-CS0107C51C6	BMPR1B_BMPR2_BMP4	complex:BMPR1B_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	0.18784	18.64934	8.03521	0.0	0.0	0.7648	2.37124	20.83274	10.21861	0.0	0.0	2.9482	0.0	0.0	0.0	0.0	0.0	0.0	0.07935	18.54085	7.92672	0.0	0.0	0.65631	0.0	0.0	0.0	0.0	0.0	0.0	0.46459	18.92609	8.31197	0.0	0.0	1.04155
CPI-CS012D15A88	BMR1A_ACR2A_BMP4	complex:BMR1A_ACR2A	simple:P12644		BMP4	True	True	False	curated	False	0.57035	19.03185	8.41773	0.0	0.0	1.14731	6.39316	24.85466	14.24054	0.0	0.0	6.97012	1.23133	19.69283	9.07871	0.0	0.0	1.80829	0.0	0.0	0.0	0.0	0.0	0.0	0.10378	18.56528	7.95115	0.0	0.0	0.68074	2.40019	20.8617	10.24757	0.0	0.0	2.97716
CPI-CS0BCDC40FC	BMR1A_AVR2B_BMP4	complex:BMR1A_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	0.57189	19.03339	8.41927	0.0	0.0	1.14886	0.42527	18.88677	8.27264	0.0	0.0	1.00223	0.83719	19.2987	8.68457	0.0	0.0	1.41416	0.28311	18.74461	8.13049	0.0	0.0	0.86007	0.0	0.0	0.0	0.0	0.0	0.0	0.55435	19.01585	8.40172	0.0	0.0	1.13131
CPI-CS02957B1BF	BMR1B_AVR2A_BMP4	complex:BMR1B_AVR2A	simple:P12644		BMP4	True	True	False	curated	False	0.18784	18.64934	8.03521	0.0	0.0	0.7648	2.37124	20.83274	10.21861	0.0	0.0	2.9482	0.0	0.0	0.0	0.0	0.0	0.0	0.07935	18.54085	7.92672	0.0	0.0	0.65631	0.0	0.0	0.0	0.0	0.0	0.0	0.46459	18.92609	8.31197	0.0	0.0	1.04155
CPI-CS0E997FABD	BMR1B_AVR2B_BMP4	complex:BMR1B_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	0.18784	18.64934	8.03521	0.0	0.0	0.7648	2.37124	20.83274	10.21861	0.0	0.0	2.9482	0.0	0.0	0.0	0.0	0.0	0.0	0.07935	18.54085	7.92672	0.0	0.0	0.65631	0.0	0.0	0.0	0.0	0.0	0.0	0.46459	18.92609	8.31197	0.0	0.0	1.04155
CPI-CS09CECD20D	BMPR1A_BMPR2_GDF5	complex:BMPR1A_BMPR2	simple:P43026		GDF5	True	True	False	curated	False	0.53301	0.0	0.0	0.0	0.0	0.53603	6.35582	0.0	0.0	0.0	0.0	6.35884	1.19399	0.0	0.0	0.0	0.0	1.19701	0.0	0.0	0.0	0.0	0.0	0.0	0.06644	0.0	0.0	0.0	0.0	0.06945	2.36285	0.0	0.0	0.0	0.0	2.36587
CPI-CS0700FDD27	BMPR1B_BMPR2_GDF5	complex:BMPR1B_BMPR2	simple:P43026		GDF5	True	True	False	curated	False	0.1505	0.0	0.0	0.0	0.0	0.15351	2.3339	0.0	0.0	0.0	0.0	2.33691	0.0	0.0	0.0	0.0	0.0	0.0	0.04201	0.0	0.0	0.0	0.0	0.04502	0.0	0.0	0.0	0.0	0.0	0.0	0.42725	0.0	0.0	0.0	0.0	0.43027
CPI-CS0DAA66443	BMR1A_ACR2A_GDF5	complex:BMR1A_ACR2A	simple:P43026		GDF5	True	True	False	curated	False	0.53301	0.0	0.0	0.0	0.0	0.53603	6.35582	0.0	0.0	0.0	0.0	6.35884	1.19399	0.0	0.0	0.0	0.0	1.19701	0.0	0.0	0.0	0.0	0.0	0.0	0.06644	0.0	0.0	0.0	0.0	0.06945	2.36285	0.0	0.0	0.0	0.0	2.36587
CPI-CS036BF2AC7	BMR1A_AVR2B_GDF5	complex:BMR1A_AVR2B	simple:P43026		GDF5	True	True	False	curated	False	0.53455	0.0	0.0	0.0	0.0	0.53757	0.38793	0.0	0.0	0.0	0.0	0.39095	0.79985	0.0	0.0	0.0	0.0	0.80287	0.24577	0.0	0.0	0.0	0.0	0.24879	0.0	0.0	0.0	0.0	0.0	0.0	0.51701	0.0	0.0	0.0	0.0	0.52002
CPI-CS069E2161D	BMR1B_AVR2A_GDF5	complex:BMR1B_AVR2A	simple:P43026		GDF5	True	True	False	curated	False	0.1505	0.0	0.0	0.0	0.0	0.15351	2.3339	0.0	0.0	0.0	0.0	2.33691	0.0	0.0	0.0	0.0	0.0	0.0	0.04201	0.0	0.0	0.0	0.0	0.04502	0.0	0.0	0.0	0.0	0.0	0.0	0.42725	0.0	0.0	0.0	0.0	0.43027
CPI-CS089A36491	BMR1B_AVR2B_GDF5	complex:BMR1B_AVR2B	simple:P43026		GDF5	True	True	False	curated	False	0.1505	0.0	0.0	0.0	0.0	0.15351	2.3339	0.0	0.0	0.0	0.0	2.33691	0.0	0.0	0.0	0.0	0.0	0.0	0.04201	0.0	0.0	0.0	0.0	0.04502	0.0	0.0	0.0	0.0	0.0	0.0	0.42725	0.0	0.0	0.0	0.0	0.43027
CPI-CS0B9A4CA4D	BMPR1A_BMPR2_GDF6	complex:BMPR1A_BMPR2	simple:Q6KF10		GDF6	True	True	False	curated	False	0.52635	0.0	0.0	0.50362	0.0	0.51823	6.34916	0.0	0.0	6.32644	0.0	6.34104	1.18733	0.0	0.0	1.1646	0.0	1.1792	0.0	0.0	0.0	0.0	0.0	0.0	0.05978	0.0	0.0	0.03705	0.0	0.05165	2.35619	0.0	0.0	2.33347	0.0	2.34807
CPI-CS0C623F17A	BMPR1B_BMPR2_GDF6	complex:BMPR1B_BMPR2	simple:Q6KF10		GDF6	True	True	False	curated	False	0.14384	0.0	0.0	0.12111	0.0	0.13571	2.32724	0.0	0.0	2.30451	0.0	2.31911	0.0	0.0	0.0	0.0	0.0	0.0	0.03535	0.0	0.0	0.01262	0.0	0.02722	0.0	0.0	0.0	0.0	0.0	0.0	0.42059	0.0	0.0	0.39787	0.0	0.41247
CPI-CS04C402DFB	BMR1A_ACR2A_GDF6	complex:BMR1A_ACR2A	simple:Q6KF10		GDF6	True	True	False	curated	False	0.52635	0.0	0.0	0.50362	0.0	0.51823	6.34916	0.0	0.0	6.32644	0.0	6.34104	1.18733	0.0	0.0	1.1646	0.0	1.1792	0.0	0.0	0.0	0.0	0.0	0.0	0.05978	0.0	0.0	0.03705	0.0	0.05165	2.35619	0.0	0.0	2.33347	0.0	2.34807
CPI-CS0546460D1	BMR1A_AVR2B_GDF6	complex:BMR1A_AVR2B	simple:Q6KF10		GDF6	True	True	False	curated	False	0.52789	0.0	0.0	0.50517	0.0	0.51977	0.38127	0.0	0.0	0.35854	0.0	0.37314	0.79319	0.0	0.0	0.77047	0.0	0.78507	0.23911	0.0	0.0	0.21638	0.0	0.23099	0.0	0.0	0.0	0.0	0.0	0.0	0.51035	0.0	0.0	0.48762	0.0	0.50222
CPI-CS0D9226707	BMR1B_AVR2A_GDF6	complex:BMR1B_AVR2A	simple:Q6KF10		GDF6	True	True	False	curated	False	0.14384	0.0	0.0	0.12111	0.0	0.13571	2.32724	0.0	0.0	2.30451	0.0	2.31911	0.0	0.0	0.0	0.0	0.0	0.0	0.03535	0.0	0.0	0.01262	0.0	0.02722	0.0	0.0	0.0	0.0	0.0	0.0	0.42059	0.0	0.0	0.39787	0.0	0.41247
CPI-CS027F8BD7E	BMR1B_AVR2B_GDF6	complex:BMR1B_AVR2B	simple:Q6KF10		GDF6	True	True	False	curated	False	0.14384	0.0	0.0	0.12111	0.0	0.13571	2.32724	0.0	0.0	2.30451	0.0	2.31911	0.0	0.0	0.0	0.0	0.0	0.0	0.03535	0.0	0.0	0.01262	0.0	0.02722	0.0	0.0	0.0	0.0	0.0	0.0	0.42059	0.0	0.0	0.39787	0.0	0.41247
CPI-CS0CFA0E4C5	BMPR1A_BMPR2_GDF7	complex:BMPR1A_BMPR2	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.68156	0.0	0.0	0.0	0.0	0.50694	6.50437	0.0	0.0	0.0	0.0	6.32975	1.34254	0.0	0.0	0.0	0.0	1.16792	0.0	0.0	0.0	0.0	0.0	0.0	0.21499	0.0	0.0	0.0	0.0	0.04037	2.51141	0.0	0.0	0.0	0.0	2.33679
CPI-CS027D7A724	BMPR1B_BMPR2_GDF7	complex:BMPR1B_BMPR2	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.29905	0.0	0.0	0.0	0.0	0.12443	2.48245	0.0	0.0	0.0	0.0	2.30783	0.0	0.0	0.0	0.0	0.0	0.0	0.19056	0.0	0.0	0.0	0.0	0.01594	0.0	0.0	0.0	0.0	0.0	0.0	0.5758	0.0	0.0	0.0	0.0	0.40118
CPI-CS05789C9A0	BMR1A_ACR2A_GDF7	complex:BMR1A_ACR2A	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.68156	0.0	0.0	0.0	0.0	0.50694	6.50437	0.0	0.0	0.0	0.0	6.32975	1.34254	0.0	0.0	0.0	0.0	1.16792	0.0	0.0	0.0	0.0	0.0	0.0	0.21499	0.0	0.0	0.0	0.0	0.04037	2.51141	0.0	0.0	0.0	0.0	2.33679
CPI-CS0E5078EDE	BMR1A_AVR2B_GDF7	complex:BMR1A_AVR2B	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.6831	0.0	0.0	0.0	0.0	0.50848	0.53648	0.0	0.0	0.0	0.0	0.36186	0.94841	0.0	0.0	0.0	0.0	0.77379	0.39432	0.0	0.0	0.0	0.0	0.2197	0.0	0.0	0.0	0.0	0.0	0.0	0.66556	0.0	0.0	0.0	0.0	0.49094
CPI-CS0BDA0D08C	BMR1B_AVR2A_GDF7	complex:BMR1B_AVR2A	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.29905	0.0	0.0	0.0	0.0	0.12443	2.48245	0.0	0.0	0.0	0.0	2.30783	0.0	0.0	0.0	0.0	0.0	0.0	0.19056	0.0	0.0	0.0	0.0	0.01594	0.0	0.0	0.0	0.0	0.0	0.0	0.5758	0.0	0.0	0.0	0.0	0.40118
CPI-CS055E15573	BMR1B_AVR2B_GDF7	complex:BMR1B_AVR2B	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.29905	0.0	0.0	0.0	0.0	0.12443	2.48245	0.0	0.0	0.0	0.0	2.30783	0.0	0.0	0.0	0.0	0.0	0.0	0.19056	0.0	0.0	0.0	0.0	0.01594	0.0	0.0	0.0	0.0	0.0	0.0	0.5758	0.0	0.0	0.0	0.0	0.40118
CPI-CS0A8F7D89F	BMPR1B_BMPR2_BMP15	complex:BMPR1B_BMPR2	simple:O95972		BMP15	True	True	False	curated	False	0.12608	0.0	0.30211	0.0	0.0	0.21295	2.30948	0.0	2.48551	0.0	0.0	2.39635	0.0	0.0	0.0	0.0	0.0	0.0	0.01759	0.0	0.19362	0.0	0.0	0.10446	0.0	0.0	0.0	0.0	0.0	0.0	0.40283	0.0	0.57887	0.0	0.0	0.48971
CPI-CS0569B9B91	BMPR1B_BMPR2_BMPR1A	complex:BMPR1B_BMPR2	simple:P36894		BMPR1A	False	True	True	curated	False	0.62275	6.44556	1.28373	0.0	0.15617	2.45259	2.80615	8.62896	3.46713	0.0	2.33957	4.63599	0.0	0.0	0.0	0.0	0.0	0.0	0.51426	6.33707	1.17524	0.0	0.04768	2.3441	0.0	0.0	0.0	0.0	0.0	0.0	0.8995	6.72232	1.56048	0.0	0.43293	2.72935
CPI-CS09F35DDEB	ACVR_1B2A receptor_MSTN	complex:ACVR_1B2A receptor	simple:O14793		MSTN	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	1.76748	0.0	0.0	0.0	0.0	0.0	5.63982	0.0	0.0	0.0	0.0	0.0	1.7407	0.0	0.0	0.0	0.0	0.0	3.95692	0.0	0.0	0.0	0.0	0.0	2.371	0.0	0.0	0.0	0.0	0.0	0.92654
CPI-CS0AED3F8E8	ACVR_1B2B receptor_MSTN	complex:ACVR_1B2B receptor	simple:O14793		MSTN	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.55749	0.0	0.0	0.0	0.0	0.0	0.41086	0.0	0.0	0.0	0.0	0.0	0.82279	0.0	0.0	0.0	0.0	0.0	0.26871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53994
CPI-CS04F78ACD6	ACVR_1B2A receptor_GDF11	complex:ACVR_1B2A receptor	simple:O95390		GDF11	True	True	False	curated	False	3.11419	3.10101	2.22009	2.40922	1.74667	4.26884	6.98652	6.97335	6.09242	6.28155	5.619	8.14117	3.0874	3.07423	2.1933	2.38243	1.71989	4.24205	5.30362	5.29045	4.40952	4.59865	3.93611	6.45827	3.7177	3.70452	2.8236	3.01273	2.35018	4.87235	2.27325	2.26007	1.37915	1.56828	0.90573	3.4279
